0.519901836067	2.52048006119	0.00544438
0.411794086179	4.65349256138	0.00540669
0.411794086179	2.01287833602	0.00540669
0.411794086179	3.38503229822	0.00540669
0.411794086179	2.08746170769	0.00540669
0.239820911661	4.02644857905	0.00416277
0.239820911661	2.87544440007	0.00416277
0.728260216642	2.01287833602	0.0038965
0.802975586524	4.16284769176	0.00282076
0.802975586524	2.87544440007	0.00282076
0.802975586524	2.08746170769	0.00282076
0.802975586524	2.66139296427	0.00282076
1.17912970119	2.52048006119	-0.0067675
1.17912970119	2.08746170769	-0.0067675
1.17912970119	4.16284769176	-0.0067675
1.17912970119	3.6415539196	-0.0067675
1.52803715669	4.02644857905	-0.0219056
1.52803715669	3.3222892379	-0.0219056
-0.593362061583	3.3222892379	-0.0224727
-0.593362061583	2.52048006119	-0.0224727
